CODI_PROGRAMA,CODI_EXPEDIENT,SEXE,CP_FAMILIAR,ANY_ACCES,TIPUS_ACCES,VIA_ACCES,NOTA_ACCES,CENTRE_SECUNDARIA,CP_CENTRE_SEC
752,321831,H,08003,2016,1,0,11.828,INST.MENÉNDEZ Y PELAYO,08006
752,321848,D,08195,2016,1,0,10.168,SANTA TERESA - GANDUXER,08022
752,321969,D,08720,2016,1,0,11.56,"MONTAGUT, ESCOLA",08720
752,321974,H,43850,2016,1,0,11.312,LA SALLE-REUS,43205
752,321978,D,07702,2016,1,0,12.502,,
752,321980,H,08022,2016,1,0,11.724,INSTITUCIO CULTURAL DEL CIC,08021
752,304056,H,08130,2015,1,0,9.994,"SANT GERVASI, ESCOLA",08100
752,304063,H,08029,2015,1,0,10.53,PADRE DAMIAN-SAGRADOS CORAZONE,08017
752,304243,H,17003,2015,1,0,11.734,BELL-LLOC DEL PLA,17005
752,304267,H,08290,2015,1,0,11.576,INST.GORGS,08290
752,304274,D,08006,2015,1,0,10.98,REIAL MONESTIR DE SANTA ISABEL,08017
752,304338,H,08013,2015,1,0,10.62,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,304343,H,08022,2015,1,0,10.222,SANTA TERESA - GANDUXER,08022
752,304080,H,08005,2015,1,0,12.494,"MONTSENY, CENTRE D'ESTUDIS",08019
752,304085,H,42001,2015,1,0,10.91,,
752,304087,H,17246,2015,1,0,11.684,INST.CASSÀ DE LA SELVA,17244
752,304089,H,08901,2015,1,0,11.762,TECLA SALA,08901
752,304104,D,08290,2009,1,0,6.32,INST.JAUME MIMÓ,08290
752,304281,H,08339,2015,1,0,12.998,ESCOLA PIA SANTA ANNA MATARO,08302
752,304175,H,08024,2015,1,0,12.752,VIROLAI,08032
752,304188,H,08440,2015,1,0,10.576,INST.ARQUITECTE M.RASPALL,08440
752,304114,H,38530,2015,1,0,11.813,,
752,304117,H,08006,2016,1,0,9.623,,
752,304202,H,08172,2015,1,0,10.872,LA SALLE BONANOVA,08022
752,304209,H,08440,2015,1,0,12.356,INST.ARQUITECTE M.RASPALL,08440
752,304213,H,07702,2015,1,0,11.914,,
752,304386,D,08020,2015,1,0,12.742,"ROCA, C.E.",08027
752,304398,D,08036,2015,1,0,12.444,REIAL MONESTIR DE SANTA ISABEL,08017
752,304400,H,07800,2015,1,0,12.994,,
752,304405,H,08820,2015,1,0,10.788,SANT IGNASI- SARRIÀ,08017
752,304126,H,07460,2015,1,0,11.284,,
752,304127,H,43005,2015,1,0,11.642,SANTA TERESA DE JESÚS,43003
752,304129,H,08005,2015,1,0,11.62,,
752,304142,H,08330,2015,1,0,10.432,"HAMELIN, INTERNACIONAL LAIE",08328
752,304143,H,08003,2015,1,0,11.52,LESTONNAC - BARCELONA,08009
752,304146,H,17458,2015,1,0,11.498,BELL-LLOC DEL PLA,17005
752,304148,H,08173,2015,1,0,11.652,AGORA SANT CUGAT IS,08174
752,304236,H,12500,2015,1,0,10.31,,
752,303960,H,08014,2015,1,0,12.308,PROA,08014
752,303968,H,25790,2015,1,0,9.704,ESCOLA PIA DE SARRIA,08017
752,303974,H,08024,2015,1,0,10.404,SANT IGNASI- SARRIÀ,08017
752,303986,H,08290,2015,1,0,9.726,INST.BANÚS,08290
752,303995,D,08915,2015,1,0,12.838,"PINEDA, CENTRE CULTURAL",08902
752,304003,D,08029,2015,1,0,12.664,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,304005,D,08037,2015,1,0,12.264,LA MERCED - BARCELONA,08037
752,322007,H,08349,2016,1,0,11.894,ESCOLA PIA SANTA ANNA MATARO,08302
752,322021,H,08036,2016,1,0,11.006,IPSE,08036
752,321923,H,08338,2016,1,0,11.002,INST.VALERIA PUJOL I BOSCH,08338
752,322025,H,08028,2016,1,0,12.528,JOAN PELEGRÍ,08014
752,322033,H,08022,2016,1,0,11.952,LA SALLE BONANOVA,08022
752,322040,D,08783,2016,1,0,9.978,INST.MASQUEFA,08783
752,322158,H,08023,2016,1,0,11.194,SANT IGNASI- SARRIÀ,08017
752,322160,H,08034,2016,1,0,10.844,INSTITUCIO CULTURAL DEL CIC,08021
752,321926,D,08500,2016,1,0,10.772,INST.VIC,08500
752,320458,H,08303,2016,1,0,8.54,FRETA-MATARO,08304
752,321943,H,08037,2016,1,0,11.663,,
752,321945,H,08021,2016,1,0,9.868,,
752,321946,H,08905,2016,1,0,11.89,INST.MARGARIDA XIRGU,08904
752,321950,H,08551,2016,1,0,10.912,SANT MIQUEL DELS SANTS,08500
752,321955,H,08007,2016,1,0,10.106,BETÀNIA-PATMOS,08034
752,321958,H,08014,2016,1,0,12.36,INST.MONTSERRAT,08006
752,322049,D,08290,2016,1,0,11.454,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,322054,H,07010,2016,1,0,12.506,,
752,322062,H,08012,2016,1,0,11.85,"SUNION, INST.CULTURAL CATALANA",08023
752,322065,H,08950,2016,1,0,11.27,NATZARET,08950
752,322072,H,08036,2016,1,0,10.112,SANT IGNASI- SARRIÀ,08017
752,322173,H,08029,2016,1,0,10.452,ESCOLA PIA BALMES,08006
752,322081,H,08840,2016,1,0,9.978,GOAR,08840
752,322184,H,08810,2016,1,0,12.316,INST.CAN PUIG,08810
752,322189,H,08042,2016,1,0,10.752,LA SALLE HORTA,08031
752,321858,D,43007,2016,1,0,11.144,INST.TARRAGONA,43005
752,322097,H,46600,2016,1,0,10.562,,
752,322098,H,15895,2016,1,0,10.69,,
752,322203,H,08029,2016,1,0,11.378,PARE MANYANET,08029
752,322212,H,07817,2016,1,0,13.32,,
752,322214,D,07003,2016,1,0,11.658,,
752,321869,H,08540,2016,1,0,10.398,INST.PERE BARNILS,08540
752,321883,H,08034,2016,1,0,10.236,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,309144,H,08028,2015,1,0,11.32,SANT IGNASI- SARRIÀ,08017
752,309147,D,08006,2015,1,0,12.53,INFANT JESÚS,08006
752,307330,H,08980,2015,1,0,9.046,VIRGEN DE LA SALUD,08980
752,308050,H,28038,2015,1,0,11.986,,
752,230878,D,08022,2010,1,0,10.934,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,231418,D,08027,2010,1,0,6.12,INST.JOAN FUSTER,08027
752,230779,H,08028,2010,1,0,9.84,SANT PETER'S SCHOOL,08034
752,228044,D,17003,2010,1,0,12.044,MONTESSORI-PALAU,17003
752,227182,H,08917,2010,1,0,9.804,INST.PAU CASALS,08917
752,227264,H,08017,2010,1,0,10.39,SAGRAT COR-SARRIÀ,08034
752,229262,D,07820,2010,1,0,10.234,,
752,228323,H,17257,2010,1,0,10.42,SANT GABRIEL-TORROELLA,17257
752,229992,H,08290,2010,1,0,10.78,INST.FORAT DEL VENT,08290
752,230006,H,07760,2010,1,0,10.83,,
752,227880,D,17310,2010,1,0,10.478,ST. GEORGE'S SCHOOL,17458
752,229635,H,08023,2010,1,0,11.522,JESUS I MARIA - SANT GERVASI,08022
752,228436,D,08340,2010,1,0,11.208,INST.PERE RIBOT,08340
752,228046,H,17003,2010,1,0,10.702,MONTESSORI-PALAU,17003
752,228049,H,08397,2010,1,0,10.73,MONTESSORI-PALAU,17003
752,229036,H,08011,2009,1,0,8.23,,
752,228190,D,08261,2010,1,0,11.436,INST.SANT RAMON,08261
752,228459,D,43700,2010,1,0,10.146,INST.BAIX PENEDÈS,43700
752,226515,D,17400,2010,1,0,12.126,INST.BAIX MONTSENY,08470
752,230008,D,07702,2010,1,0,10.238,,
752,228060,H,08017,2010,1,0,12.136,"AULA, ESCUELA EUROPEA",08034
752,227298,H,08034,2010,1,0,10.524,SANT IGNASI- SARRIÀ,08017
752,227857,H,08017,2010,1,0,10.322,VIARÓ,08173
752,227363,H,08911,2010,1,0,11.496,"BADALONÈS, COL.LEGI",08912
752,227021,H,08328,2010,1,0,11.182,ESCOLA PIA DE NOSTRA SENYORA,08007
752,227369,H,08023,2010,1,0,9.77,JESUS I MARIA - SANT GERVASI,08022
752,228080,H,08470,2010,1,0,11.424,INST.BAIX MONTSENY,08470
752,229423,H,17527,2010,1,0,11.334,INST.PERE BORRELL,17520
752,227383,H,08015,2010,1,0,12.092,INST.ERNEST LLUCH,08015
752,227058,H,08021,2010,1,0,10.462,INSTITUCIO CULTURAL DEL CIC,08021
752,228021,D,08860,2010,1,0,10.196,INST.LES MARINES,08860
752,229925,H,08006,2010,1,0,12.796,SANT PETER'S SCHOOL,08034
752,229821,D,43002,2010,1,0,12.37,VEDRUNA-SAGRAT COR,43002
752,228429,D,08402,2010,1,0,11.586,"SANT GERVASI, ESCOLA",08100
752,227712,H,08042,2010,1,0,11.2,LA SALLE HORTA,08031
752,227519,D,08034,2010,1,0,11.528,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,228631,H,08027,2010,1,0,10.16,"JESÚS, MARIA I JOSEP",08030
752,227735,D,08776,2010,1,0,10.754,INST.M E.INTERMUN.DEL PENEDES,08770
752,226634,H,38006,2010,1,0,13.667,,
752,227522,H,08034,2010,1,0,10.256,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,227753,H,08023,2010,1,0,10.928,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,228531,H,43007,2010,1,0,11.818,TURÓ,43120
752,227787,H,08030,2010,1,0,10.66,LA FARGA,08195
752,227590,H,08010,2010,1,0,12.462,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,229698,H,08859,2010,1,0,9.946,JOAN PELEGRÍ,08014
752,228382,H,43205,2010,1,0,10.354,INST.GABRIEL FERRATER I SOLER,43206
752,228660,D,08970,2010,1,0,10.732,SANT PAU,08034
752,227624,H,08173,2010,1,0,11.7,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,227406,H,08172,2010,1,0,10.106,AGORA SANT CUGAT IS,08174
752,227413,H,08022,2010,1,0,11,SANT IGNASI- SARRIÀ,08017
752,227422,D,08025,2010,1,0,10.794,INST.SECRETARI COLOMA,08025
752,228715,H,43750,2010,1,0,10.504,INST.FLIX,43750
752,227452,H,08038,2010,1,0,10.058,ESC.PROF.SALESIANA,08017
752,228630,D,08030,2010,1,0,13.246,"JESÚS, MARIA I JOSEP",08030
752,226877,H,08370,2010,1,0,12.137,,
752,243182,H,08021,2011,1,0,12.667,,
752,233142,H,08290,2010,1,0,11.78,STEL.LA,08017
752,232094,H,08272,2010,1,0,9.684,LA SALLE MANRESA,08240
752,231991,H,08013,2010,1,0,10.802,MARISTES LA IMMACULADA,08009
752,228884,H,08192,2010,1,0,9.77,LA FARGA,08195
752,227228,H,43883,2008,1,0,7.92,INST.DAMIA CAMPENY,08301
752,227236,D,35500,2011,1,0,7.728,,
752,227098,H,08034,2010,1,0,10.73,BETÀNIA-PATMOS,08034
752,229150,D,29649,2010,1,0,12.305,,
752,245322,H,08008,2011,1,0,13.336,SANT MIQUEL,08036
752,243777,H,07840,2011,1,0,10.632,,
752,243551,H,AD400,2011,1,0,10.74,,
752,245087,D,08960,2011,1,0,13.6,SANTA TERESA - GANDUXER,08022
752,243017,H,08024,2010,1,0,5.108,SANTA TERESA - GANDUXER,08022
752,243676,H,08026,2011,1,0,10.744,VIROLAI,08032
752,245195,H,08015,2011,1,0,9.98,SANT IGNASI- SARRIÀ,08017
752,244406,H,43007,2011,1,0,11.142,LESTONNAC-L'ENSENYANÇA TARRAGO,43003
752,245208,H,08034,2011,1,0,10.708,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,245218,H,08037,2011,1,0,12.072,IPSE,08036
752,232799,H,08005,2010,1,0,9.706,INST.ICÀRIA,08005
752,243582,H,08012,2011,1,0,11.833,,
752,244377,H,08018,2011,1,0,10.646,SAGRAT COR-DIPUTACIÓ,08009
752,244391,H,08338,2011,1,0,10.558,INST.VALERIA PUJOL I BOSCH,08338
752,246034,D,08224,2011,1,0,10.096,ESCOLA PIA DE TERRASSA,08221
752,245176,D,08173,2011,1,0,12.352,CANIGÓ,08022
752,243168,H,08009,2011,1,0,12.008,,
752,232333,H,08784,2010,1,0,9.6,SANT JOSEP - SANT SADURNI,08770
752,232169,H,08012,2009,1,0,6.6,INSTITUCIO CULTURAL DEL CIC,08021
752,247399,H,08013,2010,1,0,9.93,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,247413,H,08028,2010,1,0,8.924,INST.JOAN BOSCÀ,08034
752,246794,H,07230,2011,1,0,11.016,,
752,246866,H,12540,2011,1,0,9.822,,
752,247426,H,08302,2010,1,0,8.64,INST.DAMIA CAMPENY,08301
752,246587,H,43550,2010,1,0,11.352,SAGRADA FAMÍLIA COL DIOCESÀ,43500
752,246660,H,08036,2011,1,0,12.07,INFANT JESÚS,08006
752,245417,D,08173,2011,1,0,10.508,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,245418,H,08950,2011,1,0,10.22,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,244725,H,08173,2011,1,0,10.338,INST.ANGELETA FERRER I SENSAT,08173
752,244653,D,25700,2011,1,0,12.474,INST.JOAN BRUDIEU,25700
752,244921,D,25199,2011,1,0,11.938,MATER SALVATORIS,25193
752,246156,H,08201,2013,1,0,10,SANT IGNASI- SARRIÀ,08017
752,244840,H,08980,2011,1,0,10.586,VIRGEN DE LA SALUD,08980
752,244802,H,08173,2011,1,0,11.146,EUROPA INTERNATIONAL SCHOOL,08172
752,243969,H,08012,2010,1,0,8.014,LA SALLE BONANOVA,08022
752,245521,H,08014,2011,1,0,10.694,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,245640,H,08024,2011,1,0,9.978,LA SALLE GRÀCIA,08024
752,244530,D,17002,2011,1,0,9.85,MONTESSORI-PALAU,17003
752,244535,H,08034,2011,1,0,10.982,INSTITUCIO CULTURAL DEL CIC,08021
752,244869,H,08032,2011,1,0,11.082,INST.MANUEL CARRASCO I FORMIG.,08031
752,244141,H,08018,2011,1,0,10.422,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,244826,H,08028,2010,1,0,9.244,INST.LES CORTS,08028
752,244002,H,08100,2011,1,0,10.994,"SANT GERVASI, ESCOLA",08100
752,245445,H,08028,2011,1,0,11.45,CASA DEL ROURE,08017
752,246267,H,08397,2011,1,0,10.736,FRETA-CALELLA,08370
752,245584,H,08025,2011,1,0,11.068,"AULA, ESCUELA EUROPEA",08034
752,245401,D,08034,2011,1,0,11.154,BETÀNIA-PATMOS,08034
752,245561,H,08002,2011,1,0,10.038,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,244012,H,08100,2011,1,0,10.972,"SANT GERVASI, ESCOLA",08100
752,245474,H,08340,2011,1,0,10.67,MARISTES VALLDEMIA,08301
752,245950,H,08014,2011,1,0,10.756,INST.LES CORTS,08028
752,245951,H,08350,2011,1,0,9.996,INST.ELS TRES TURONS,08350
752,245635,D,08029,2011,1,0,10.172,STEL.LA,08017
752,246945,D,11100,2011,1,0,10.001,,
752,247037,H,43510,2010,1,0,13.222,SAGRADA FAMÍLIA COL DIOCESÀ,43500
752,252404,H,08022,2010,1,0,9.592,LA SALLE BONANOVA,08022
752,247077,H,08025,2012,1,0,9.888,,
752,246908,H,08921,2011,1,0,11.936,"JESÚS, MARIA I JOSEP",08030
752,252420,H,08530,2011,1,0,9.606,EDUCEM II,08400
752,254787,D,08640,2011,1,0,9.45,MARISTES LA IMMACULADA,08009
752,261080,D,17310,2012,1,0,11.19,IMMACULADA CONCEPCIó-LLORET,17310
752,261092,H,08017,2012,1,0,12.171,,
752,249951,H,46869,2011,1,0,9.612,,
752,254671,H,08014,2011,1,0,9.51,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,254674,H,03804,2011,1,0,9.542,,
752,261783,D,08021,2010,1,0,12.238,INSTITUCIO CULTURAL DEL CIC,08021
752,250475,H,08027,2011,1,0,10.6,INST.FRANCISCO DE GOYA,08041
752,261735,H,08553,2012,1,0,12.552,INST.PERE BARNILS,08540
752,261045,H,08017,2012,1,0,10.566,REIAL MONESTIR DE SANTA ISABEL,08017
752,261047,D,07001,2012,1,0,10.528,,
752,248645,H,08024,2011,1,0,10.702,ESCOLA PIA DE NOSTRA SENYORA,08007
752,250867,H,21820,2011,1,0,11.005,,
752,248339,H,08017,2011,1,0,11.1,LA SALLE BONANOVA,08022
752,254421,H,08500,2013,1,0,8.724,SANT MIQUEL DELS SANTS,08500
752,248460,D,08041,2011,1,0,10.594,CANIGÓ,08022
752,250745,H,08034,2013,1,0,8.79,SANT IGNASI- SARRIÀ,08017
752,251035,D,03750,2011,1,0,10.914,,
752,261010,H,08017,2012,1,0,10.82,STEL.LA,08017
752,261014,H,08030,2012,1,0,12.212,"JESÚS, MARIA I JOSEP",08030
752,260550,H,08302,2012,1,0,12.624,ESCOLA PIA SANTA ANNA MATARO,08302
752,259261,D,08392,2012,1,0,10.74,INST.LLAVANERES,08392
752,260501,D,08006,2012,1,0,12.28,SAGRAT COR-SARRIÀ,08034
752,259062,H,08173,2012,1,0,11.354,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,259212,H,08028,2012,1,0,12.056,INST.JOAN BOSCÀ,08034
752,259082,H,17310,2012,1,0,11.462,INST.RAMON COLL I RODÉS,17310
752,261633,H,28850,2012,1,0,12.882,,
752,258314,D,43420,2012,1,0,11.254,MONTCLAR,08719
752,259744,H,08810,2011,1,0,10.466,ESCOLA PIA DE SITGES,08870
752,258413,D,08195,2012,1,0,12.338,INSTITUCIO CULTURAL DEL CIC,08021
752,259904,H,08500,2012,1,0,11.342,INST.VIC,08500
752,259158,H,08002,2012,1,0,11.683,,
752,262080,H,08340,2012,1,0,10.994,INST.PERE RIBOT,08340
752,261895,H,08035,2012,1,0,10.926,"SANT JOAN BOSCO, COL·LEGI",08035
752,261442,H,08172,2012,1,0,11.338,EUROPA INTERNATIONAL SCHOOL,08172
752,261841,D,08140,2012,1,0,12.13,ESCOLA PIA DE CALDES DE MONTB.,08140
752,261974,H,08023,2012,1,0,11.798,INST.MONTSERRAT,08006
752,261394,H,08912,2012,1,0,11.094,"BADALONÈS, COL.LEGI",08912
752,262031,D,08017,2012,1,0,10.74,SANT IGNASI- SARRIÀ,08017
752,261467,H,08027,2012,1,0,10.622,AMOR DE DIOS,08031
752,261868,H,46015,2012,1,0,10.677,,
752,261267,D,08022,2012,1,0,11.768,CANIGÓ,08022
752,260462,H,08440,2012,1,0,10.766,SEK-CATALUNYA,08530
752,264251,D,26500,2012,1,0,11.854,,
752,264207,H,08034,2012,1,0,10.41,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,264712,D,08859,2012,1,0,10.404,SAGRADA FAMÍLIA-GAVÀ,08850
752,264581,H,08293,2012,1,0,12.126,ESCOLA PIA D'IGUALADA,08700
752,258120,H,08015,2012,1,0,8.222,INST.C.A.R.,08174
752,260253,H,08480,2012,1,0,11.17,INST.EUGENI XAMMAR,08480
752,260650,H,08391,2012,1,0,11.312,"BADALONÈS, COL.LEGI",08912
752,260656,H,08036,2012,1,0,11.23,INST.POETA MARAGALL,08036
752,258784,H,08029,2012,1,0,10.846,SAGRAT COR-SARRIÀ,08034
752,260265,D,08020,2012,1,0,11.188,,
752,260378,H,08041,2012,1,0,11.719,,
752,260384,H,07560,2012,1,0,11.386,,
752,258741,H,08370,2012,1,0,12.936,FRETA-CALELLA,08370
752,260153,H,25300,2012,1,0,11.234,INST.MANUEL DE PEDROLO,25300
752,258811,H,08901,2012,1,0,10.598,INST.MERCÈ RODOREDA,08907
752,258822,H,08480,2012,1,0,11.572,SEK-CATALUNYA,08530
752,260159,H,08037,2012,1,0,11.894,SAGRAT COR-DIPUTACIÓ,08009
752,258778,H,43850,2012,1,0,12.666,LA SALLE-REUS,43205
752,258902,D,17230,2012,1,0,11.918,VEDRUNA-PALAMóS,17230
752,260893,H,08700,2012,1,0,10.668,ESCOLA PIA D'IGUALADA,08700
752,260099,D,08173,2012,1,0,12.824,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,259541,H,08290,2012,1,0,10.722,ESCOLA PIA DE NOSTRA SENYORA,08007
752,259607,H,08940,2012,1,0,12.142,ESC.PROF.SALESIANA,08017
752,260192,H,08014,2012,1,0,11.954,SANT PAU,08034
752,260193,H,08034,2012,1,0,11.024,SANT PAU,08034
752,274712,H,08770,2013,1,0,11.926,SANT JOSEP - SANT SADURNI,08770
752,275156,H,43002,2013,1,0,13.018,VEDRUNA-SAGRAT COR,43002
752,274414,H,08720,2013,1,0,12.544,SANT JOSEP - SANT SADURNI,08770
752,263065,H,00000,2012,1,0,11.56,,
752,274239,H,43007,2013,1,0,11.02,LA SALLE-TARRAGONA,43007
752,274380,H,08600,2013,1,0,11.09,INST.GUILLEM DE BERGUEDA,08600
752,274605,H,08902,2013,1,0,10.338,ESC.PROF.SALESIANA,08017
752,274623,H,08130,2013,1,0,11.4,"SANT GERVASI, ESCOLA",08100
752,262824,H,25199,2012,1,0,10.75,LESTONNAC - LLEIDA,25008
752,265072,H,08034,2012,1,0,10.38,SANT IGNASI- SARRIÀ,08017
752,265129,H,36388,2012,1,0,11.482,,
752,265134,D,25286,2012,1,0,10.73,INST.GUILLEM DE BERGUEDA,08600
752,264105,D,08021,2012,1,0,11.322,SAGRAT COR-SARRIÀ,08034
752,264917,H,08034,2012,1,0,11.993,,
752,264917,H,08034,2014,1,0,11.993,,
752,276768,H,08916,2013,1,0,11.016,MARISTES CHAMPAGNAT,08912
752,276020,H,08980,2013,1,0,10.17,INST.OLORDA,08980
752,275954,D,08017,2013,1,0,11.456,CANIGÓ,08022
752,276687,H,17242,2013,1,0,10.992,INST.CASSÀ DE LA SELVA,17244
752,276128,H,17401,2013,1,0,10.962,INST.MONTSORIU,17401
752,276184,H,08950,2013,1,0,10.7,,
752,276738,H,17800,2013,1,0,11.77,INST.LA GARROTXA,17800
752,275374,H,08940,2013,1,0,10.058,INST.JOAN MIRO-CORNELLA,08940
752,276244,H,08021,2013,1,0,11.382,INFANT JESÚS,08006
752,275735,D,08022,2013,1,0,11.336,ABAT OLIBA LORETO,08034
752,275304,H,08015,2013,1,0,11.916,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,275412,H,08034,2013,1,0,12.014,SAGRAT COR-SARRIÀ,08034
752,275674,H,08902,2013,1,0,10.348,XALOC,08902
752,276089,H,08028,2013,1,0,11.296,ESCOLA PIA DE SARRIA,08017
752,275236,H,08770,2013,1,0,11.712,SANT JOSEP - SANT SADURNI,08770
752,274716,H,08021,2013,1,0,11.28,SAGRAT COR-SARRIÀ,08034
752,274643,H,08021,2013,1,0,12.304,SAGRAT COR-SARRIÀ,08034
752,273998,H,17494,2012,1,0,12.098,"EMPORDÀ, C.E. - SANT JOSEP",17480
752,274953,D,07004,2013,1,0,10.124,,
752,273894,D,07830,2013,1,0,8.66,,
752,274753,H,08500,2013,1,0,12.014,,
752,274762,H,08022,2013,1,0,10.598,INST.COSTA I LLOBERA,08017
752,274783,H,08329,2013,1,0,11.342,INST.ALELLA,08328
752,276554,H,08017,2013,1,0,11.456,ESCOLA PIA DE SARRIA,08017
752,274061,H,08150,2013,1,0,10.946,"SANT GERVASI, ESCOLA",08100
752,274785,H,08840,2013,1,0,10.73,,
752,273881,H,08006,2013,1,0,9.846,SANT GREGORI,08035
752,273890,H,08173,2013,1,0,9.808,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,275472,H,08904,2013,1,0,11.714,JOAN PELEGRÍ,08014
752,274335,H,08980,2013,1,0,10.404,MESTRAL - SANT FELIU,08980
752,274825,H,08020,2012,1,0,8.02,EL CLOT,08027
752,276885,D,26280,2013,1,0,11.735,,
752,276889,H,08034,2013,1,0,12.218,BETÀNIA-PATMOS,08034
752,274634,H,08202,2013,1,0,12.904,INST.ESCOLA INDUSTRIAL,08201
752,274178,H,48100,2013,1,0,10.66,,
752,280214,D,08017,2013,1,0,10.94,SANT IGNASI- SARRIÀ,08017
752,277872,H,07014,2013,1,0,10.904,,
752,277382,D,08017,2013,1,0,13.012,SANTA TERESA - GANDUXER,08022
752,277716,D,08022,2013,1,0,10.12,SANT IGNASI- SARRIÀ,08017
752,280197,D,08191,2013,1,0,9.87,"LA VALL, COL·LEGI",08193
752,275627,H,08029,2012,1,0,11.08,INST.MONTGRÍ,17257
752,276429,D,08980,2008,1,0,8.08,"BON SALVADOR, COL.LEGI",08980
752,275575,H,08041,2013,1,0,10.492,INST.FRANCISCO DE GOYA,08041
752,276317,H,08320,2013,1,0,13.368,ESCOLA PIA SANTA ANNA MATARO,08302
752,278296,H,08022,2013,1,0,11.548,JESUS I MARIA - SANT GERVASI,08022
752,276266,H,08798,2013,1,0,9.958,INST.EUGENI D'ORS - VILAFRANCA,08720
752,278165,D,08021,2013,1,0,11.218,INST.COSTA I LLOBERA,08017
752,277075,H,08005,2013,1,0,11.104,INST.ICÀRIA,08005
752,277091,D,08009,2013,1,0,11.5,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,277111,H,08034,2013,1,0,11.186,REIAL MONESTIR DE SANTA ISABEL,08017
752,277112,D,08022,2013,1,0,13.136,CANIGÓ,08022
752,278108,D,08032,2013,1,0,12.062,VIROLAI,08032
752,278002,H,08205,2013,1,0,10.326,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,278003,H,17600,2013,1,0,12.992,INST.RAMON MUNTANER,17600
752,277311,H,08034,2013,1,0,10.882,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,281289,H,08017,2013,1,0,9.784,CASA DEL ROURE,08017
752,279500,H,08912,2013,1,0,10.378,"BADALONÈS, COL.LEGI",08912
752,277235,H,00000,2013,1,0,12.665,,
752,278121,H,08290,2013,1,0,10.662,EUROPA INTERNATIONAL SCHOOL,08172
752,277688,H,08014,2013,1,0,10.13,INST.LES CORTS,08028
752,278050,H,08021,2013,1,0,13.01,,
752,277760,H,08034,2013,1,0,10.786,"AULA, ESCUELA EUROPEA",08034
752,277768,H,08029,2013,1,0,11.016,SANT GREGORI,08035
752,279210,H,08173,2013,1,0,10.03,,
752,277614,H,43001,2013,1,0,12.67,SANT PAU APÒSTOL,43007
752,277783,D,08860,2013,1,0,11.726,STUCOM,08001
752,279236,H,08950,2013,1,0,12.134,ABAT OLIBA LORETO,08034
752,278206,D,08041,2013,1,0,10.89,INST.JOAN BROSSA,08024
752,277551,H,08328,2013,1,0,12.042,INST.ALELLA,08328
752,276976,H,43881,2013,1,0,10.536,INST.CAMÍ DE MAR,43820
752,276983,H,08770,2013,1,0,11.32,SANT JOSEP - SANT SADURNI,08770
752,277140,H,43897,2013,1,0,10.692,SAGRADA FAMÍLIA COL DIOCESÀ,43500
752,277149,H,08034,2013,1,0,11.118,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,277001,H,08172,2013,1,0,10.678,"MONTSERRAT, COL·LEGI",08017
752,277587,D,43840,2013,1,0,10.616,ESCOLA ELISABETH,43840
752,292913,H,08402,2014,1,0,10.97,EDUCEM II,08400
752,292919,H,30110,2014,1,0,13.29,,
752,292925,D,08029,2014,1,0,9.54,SANT MIQUEL,08036
752,292927,D,00000,2014,1,0,11.16,,
752,289145,H,08173,2014,1,0,11.168,VIARÓ,08173
752,289147,H,08021,2014,1,0,11.984,INSTITUCIO CULTURAL DEL CIC,08021
752,289417,H,08480,2014,1,0,10.418,LA FARGA,08195
752,289297,H,08173,2014,1,0,10.99,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,289304,H,08202,2014,1,0,10.392,ESCOLA PIA DE SABADELL,08201
752,289306,D,08017,2014,1,0,11.392,FERT,08017
752,289148,H,08290,2014,1,0,12.942,FEDAC-AMILCAR,08031
752,289149,H,08401,2014,1,0,9.928,INST.M E.MUNICIPAL DEL TREBALL,08401
